,t,y,x
1607,636212,25.05554280178854,5.447753734665659
1608,636412,24.732698380727143,5.965789640440448
1609,636613,24.69764670105427,6.536245843888162
1610,636813,24.71240530277343,7.509104941527481
1611,637013,24.86921545016858,7.985512957979111
1612,637213,24.88766370271077,8.54980206943885
1613,637413,24.952232586608456,9.29139513865342
1614,637614,25.123801335722764,9.584332105362245
1615,637814,25.15147371453606,10.295089704120183
1616,638014,25.243714978033527,10.86246236157391
1617,638214,25.313818337379267,11.280282988364641
1618,638414,25.529662892437543,11.887741754256961
1619,638615,25.708610942411433,12.322521891902193
1620,638815,25.80454185594544,12.934605982043877
1621,639015,26.105248373641615,13.238335364990037
1622,639215,26.16428278130474,13.676199046000066
1623,639415,26.310023977017273,14.459419999279415
1624,639616,26.568299513394496,14.743106328006279
1625,639816,26.75278203960294,15.21643080109311
1626,640016,26.976005896307292,15.73446670423871
1627,640216,27.354195073422282,16.033570770823083
1628,640416,27.60140165811689,16.63177889873344
1629,640617,27.795108310596433,16.261753250624654
1630,640817,28.022021817337325,16.74587013994882
1631,641017,28.283987004537586,17.300908608168218
1632,641217,28.48138330705367,17.757273573029742
1633,641417,28.700917512934982,18.340063963082592
1634,641618,29.10862389506128,18.77176055210465
1635,641818,29.186106556053097,19.385386415243325
1636,642018,29.339227052625215,20.01134647024552
1637,642218,29.61964049158117,20.461544337860687
1638,642418,29.793054066107,21.053585373783072
1639,642620,30.019967572847893,21.631750444844947
1640,642820,30.32436373979411,22.091198955700456
1641,643020,30.494087664283395,22.794247684215044
1642,643220,30.730225298081876,23.341577287449475
1643,643420,30.885190619279015,23.96753733719329
1644,643621,31.298431476853374,24.465530186119594
1645,643821,31.420189943789158,25.014401562351015
1646,644021,31.595448343726506,25.688156593405964
1647,644221,32.0123788521239,26.19231653694943
1648,644421,32.14336144533078,26.764314516023326
1649,644622,32.373964602894716,27.391816341393323
1650,644822,32.72263657735789,27.897518057933784
1651,645022,32.88867085102414,28.500351507464316
1652,645222,33.21704974596061,29.01222031599275
1653,645422,33.48823905943197,29.562633467850358
1654,645623,33.7003939644537,30.171634009368862
1655,645823,33.97711775258662,30.686586366520473
1656,646023,33.99741083054034,31.3819262274209
1657,646223,34.43094476685491,31.790496213600484
1658,646423,34.65416862277276,32.29619793014094
1659,646624,34.766702964223946,32.902114925665465
1660,646824,35.10799563704104,33.28601653337638
1661,647024,35.216840326882696,33.71462957640445
1662,647224,35.42346075645637,34.02915137558795
1663,647424,35.60056398101874,34.300503515080486
1664,647625,35.69465006914123,34.60731644664982
1665,647825,35.76475342927346,34.7599520233068
1666,648025,35.85699469198444,34.91567115121615
1667,648225,35.97506350809719,35.08064091973665
1668,648425,35.954770430143476,35.091433333344796
1669,648626,35.96214973100306,35.21785876116532
1670,648826,36.09682197581947,35.12381057679843
1671,649026,36.04516686822942,35.1654384608632
1672,649226,35.999046236087445,35.305739856173425
1673,649426,36.094977150407956,35.26873728847044
1674,649627,36.08021854868879,35.34274241861804
1675,649827,36.08575302335036,35.33503355100388
1676,650027,36.13556330552888,35.325782910392725
1677,650227,36.11342540295014,35.45683365720422
1678,650427,36.13740813172689,35.4599172058274
1679,650628,36.1669253359517,35.453750113839426
1680,650828,36.2038218410361,35.54625652258014
1681,651028,36.168770160576734,35.53546410897199
1682,651228,36.12633917925778,35.644930031196395
1683,651428,36.279459675829905,35.570924898419605
1684,651629,36.183528762295886,35.64338825557021
1685,651829,36.189063238530444,35.760563045408766
1686,652029,36.38092506481197,35.62797052297108
1687,652229,36.40121814276568,35.74514530755126
1688,652429,36.39752849272914,35.78060609962806
1689,652630,36.43995947404809,35.82531753231602
1690,652830,36.49161458085163,36.04116582551245
1691,653030,36.558028290160834,36.142922877493504
1692,653230,36.71299361135797,36.29401668378268
1693,653430,37.046906984101994,36.50678143098513
1694,653631,37.11147586799967,36.74421455402704
1695,653831,37.37344105441343,37.027900882753904
1696,654031,37.808819815353026,37.18670355402805
1697,654231,38.34381914064967,36.89839190631021
1698,654431,38.766284125281615,37.183620010663255
1699,654632,39.20535253704425,37.390217663248535
1700,654832,39.59276584121683,37.73249138689467
1701,655032,40.00969634961423,38.06551446467129
1702,655232,40.44876476137686,38.31528177694753
1703,655432,40.97085030957937,38.69764161166145
1704,655633,41.371177390846086,38.92274054809823
1705,655833,41.861900910198756,39.19717623621394
1706,656033,42.42088296269916,39.551784146465224
1707,656233,42.74926185920862,39.83701225081827
1708,656433,43.225226775269135,40.19778725305753
1709,656634,43.79343295561363,40.50768373325004
1710,656834,44.145794580113346,40.8299144000477
1711,657034,44.675259429175426,41.16139571008569
1712,657234,45.0995692384324,41.44045671719238
1713,657434,45.568154854419845,41.79198108144968
1714,657635,46.06072319839754,42.10033578601602
1715,657835,46.44444685253358,42.42564999880766
1716,658035,46.96284274991306,42.87276432305802
1717,658235,47.40929046253526,43.14565823554755
1718,658435,47.82991062175569,43.433969885894584
1719,658636,48.4091857537828,43.79011956914287
1720,658836,48.8261162613937,44.104641368326355
1721,659036,49.270719149390885,44.38061883206826
1722,659236,49.81125295013558,44.616510182113174
1723,659436,50.377614304282055,44.90328005683402
1724,659637,50.91076880416718,45.09908529318197
1725,659837,51.368285468472,45.28718166717413
1726,660037,51.779681500634844,45.51998946859588
1727,660237,52.24642229199726,45.73429598879532
1728,660437,52.65597349953508,45.82063530554805
1729,660638,52.9991109969772,46.005648128287845
1730,660838,53.270300310448555,46.06886084219811
1731,661038,53.48061039005877,46.13515710473155
1732,661238,53.78500655779148,46.196828045644814
1733,661438,53.82928236373545,46.264666083804435
1734,661640,53.94181670440014,46.36333958716231
1735,661840,54.07833377384158,46.27083317579241
1736,662040,54.02483384084002,46.334045889702665
1737,662240,54.05804069588787,46.30783573823702
1738,662440,54.05804069588787,46.29858510025505
1739,662641,54.026678667038034,46.357172492545146
1740,662841,54.074644123018544,46.34483830594
1741,663041,54.05804069588787,46.31708638147736
1742,663241,54.09124755093571,46.334045889702665
1743,663441,54.07279929760703,46.33250411670568
1744,663642,54.050661395028285,46.37104845477647
1745,663842,54.161350910281456,46.31091928686019
1746,664042,54.07833377384158,46.352547173554164
1747,664242,54.1281440560201,46.40496747385628
1748,664442,54.152126784010356,46.30783573823702
1749,664643,54.14474748315078,46.36025604116832
1750,664843,54.14290265773926,46.40496747385628
1751,665043,54.18164398823517,46.34483830594
1752,665243,54.15950608486994,46.40496747385628
1753,665443,54.166885385729515,46.37721554939363
1754,665644,54.190868114506266,46.37721554939363
1755,665844,54.340298960255346,46.37875732239062
1756,666044,54.39195406784539,46.431177622692736
1757,666244,54.45098847629501,46.51289162045449
1758,666444,54.61702274996125,46.465096639143354
1759,666645,54.70188471102615,46.534476447670784
1760,666845,54.82548800337346,46.64548414289218
1761,667045,54.98783262621667,46.6053980291952
1762,667245,55.20552200668647,46.744157648879245
1763,667445,55.35310802702403,46.85054002248046
1764,667646,55.57448705831686,46.862874209085604
1765,667846,55.82353846920948,47.0124262397486
1766,668046,56.072589878529115,47.05713767506574
1767,668246,56.32348611404675,47.16197827304079
1768,668446,56.73857179703263,47.22364921658325
1769,668647,57.00607145889445,47.33619868217244
1770,668847,57.34920895790957,47.48575071283543
1771,669047,57.74584638835326,47.47958362084746
1772,669247,58.092673537404906,47.62142678652548
1773,669447,58.504069569567754,47.76635349556831
1774,669648,58.858276019478986,47.758644627954155
1775,669848,59.23462037196896,47.954449866931284
1776,670048,59.55008549138427,48.10091835160029
1777,670248,59.96332634974513,48.14717155728525
1778,670448,60.46880847081697,48.27051343911178
1779,670649,60.935549261392886,48.36918694772803
1780,670849,61.49453131467978,48.47248577270607
1781,671049,62.05351336796667,48.60199474652058
1782,671249,62.46121975009297,48.72225308235313
1783,671449,63.10137411519472,48.87026334264832
1784,671650,63.7157009261082,48.86872156702213
1785,671850,64.26914850394704,48.99823054609502
1786,672050,64.91852699531988,49.16936740660349
1787,672250,65.45721597065307,49.21407883929145
1788,672450,66.09183585952026,49.29579283705321
1789,672651,66.70062819498567,49.35746377533729
1790,672851,67.23193786945929,49.38521569979993
1791,673051,67.96802314809504,49.488514524777976
1792,673251,68.54914310396067,49.55943610893158
1793,673451,69.20036642074504,49.59643867137619
1794,673652,69.94014134941735,49.659651387915645
1795,673852,70.10064114684903,52.678443951930085
1796,675453,76.45975381418809,49.5763956171569
1797,684864,97.55348582425802,42.35781196327722
1798,685064,97.70291667079357,41.93228247150152
1799,685264,97.5331927463043,41.904530547038874
1800,685464,97.35424469711691,39.54253350585407
1801,685665,97.06829678113989,39.30510038281216
1802,685865,96.935469363308,39.158631895513956
1803,686065,96.97974516925196,38.777813833797026
1804,686265,96.73438340996887,38.560423770232795
1805,686465,96.70486620574405,38.30603113633637
1806,686666,96.68457312779034,37.90517002040015
1807,686866,96.45396997022641,37.71090655442
1808,687066,96.33036667787911,37.43184554731331
1809,687266,96.14772897708218,37.222164346104854
1810,687466,96.1016083457267,36.9554375256033
1811,687667,96.01121190842724,36.653249915654136
1812,687867,95.83964315931293,36.51603207159628
1813,688067,95.81935008135922,36.06275065535794
1814,688267,95.61641930260859,36.15063174773685
1815,688467,95.4097988738214,36.08125193658024
1816,688668,95.34154033910069,35.748228856174435
1817,688868,95.02976487050839,35.64030470957622
1818,689068,94.99102354001249,35.41212222714546
1819,689268,94.74197212990637,35.06522318450833
1820,689468,94.46893799180998,34.87558503751918
1821,689669,94.33057609774352,34.63352659811547
1822,689869,93.96345587073816,34.41922007791603
1823,690069,93.79926642248343,34.18949581985909
1824,690269,93.57419774115404,33.874974020675594
1825,690469,93.27902569969244,33.80867775814215
1826,690670,93.09638799889551,33.50032305357582
1827,690870,92.7163539955825,33.25672283591675
1828,691070,92.44700950830916,33.1904265760125
1829,691270,92.28097523464291,32.88515541744015
1830,691470,91.81607926869201,32.780314816835926
1831,691671,91.65557947204682,32.6384716511579
1832,691871,91.34749365427757,32.39178788750483
1833,692071,90.88259768832667,32.36403596567138
1834,692271,90.51363263669627,32.232985213601495
1835,692471,90.09670212751237,32.16360540770326
1836,692672,89.85503001905234,32.02022046902824
1837,692872,88.74813486337466,31.597774520617335
1838,693072,88.3717905108847,31.352632532590455
1839,693272,88.13749770328423,31.263209664585354
1840,693472,87.54899844498601,31.24008306174288
1841,693673,87.14313688827124,31.321797059504632
1842,693873,86.8737924009979,31.2524172536064
1843,694073,86.33694825028972,31.306379324276318
1844,694273,86.21703460876547,31.352632532590455
1845,694473,85.8019489249931,31.42663766010886
1846,694674,85.34812191151131,31.545354220315225
1847,694874,84.94963965565611,31.627068220706168
1848,695074,84.48658851590322,31.778162024366157
1849,695274,84.22277850407795,31.886086170964372
1850,695474,83.75234806267899,32.026387561016215
1851,695675,83.29298657374913,32.25302827044998
1852,695875,83.00703865777213,32.43495754719579
1853,696075,82.41853940104691,32.62151214556177
1854,696275,82.08647085450092,32.826568022520874
1855,696475,81.79498846307585,32.90828202028263
1856,696676,81.68429894782267,33.930477869600885
1857,696876,81.32086837164034,34.0584450704184
1858,697076,80.90209303783142,34.23266547955005
1859,697276,80.44642119815163,34.51172648665674
1860,697476,80.05900789476553,34.60269112502965
1861,697677,79.52585339488041,34.940339529684806
1862,697877,79.15319869242698,35.09914220095896
1863,698077,78.68830272726258,35.24869423162195
1864,698277,78.12747584856416,35.60176037150543
1865,698477,77.75666597152227,35.7189351587148
1866,698678,77.09068405301873,36.02883163627812
1867,698878,76.74385690475359,36.19996849941579
1868,699078,76.25497821081242,36.241596386109755
1869,699278,75.66832377871224,36.605454936972194
1870,699478,75.18313473480762,36.78892598408581
1871,699679,74.58541135181132,37.17282759442592
1872,699879,74.11129126037581,37.297711249249446
1873,700079,73.60211948848095,37.49814180984675
1874,700279,73.15013730041069,37.86816745532635
1875,700479,72.71291371327307,37.79416232517875
1876,700681,72.23325914638951,38.016177712992345
1877,700881,71.71301842359853,38.42783124516592
1878,701081,71.3588119736873,38.34457547440717
1879,701281,70.85886432806353,38.748520138966576
1880,701481,70.4585372475833,38.763937874194895
1881,701682,70.06558946717615,38.81019107725065
1882,701882,69.53243496807752,39.09233563298053
1883,702082,69.08229760384579,39.13704706829767
1884,702282,68.6376947174216,39.43152581063268
1885,702482,68.26504001418166,39.45465241610434
1886,702683,67.93481629304719,39.41148275641338
1887,702883,67.47729962874237,39.715212139359544
1888,703083,67.15630003387898,39.54407527885106
1889,703283,66.63790413649951,39.696710855508044
1890,703483,66.21174950183102,39.83238692656891
1891,703684,65.91657746036941,39.51786512738541
1892,703884,65.38157813507276,39.86322239702554
1893,704084,65.07718196655355,39.75067293143634
1894,707087,57.45805364775122,39.244971214895884
1895,707287,57.15919195625307,38.61592761652889
1896,707487,56.63895123346208,38.529588297146965
1897,707688,56.20910694797055,38.09480816476012
1898,707888,55.627986991318416,37.851207944471845
1899,708088,55.024729131301065,37.89591937978899
1900,708288,54.580126244090366,37.48118229899225
1901,708488,53.98055803489605,37.397926528233505
1902,708689,53.50828276887207,37.385592338999174
1903,708889,53.01571442489437,36.85676401961624
1904,709089,52.384784186063726,36.86755643585357
1905,709289,51.95125024974915,36.53144980945379
1906,709489,51.39964749810834,36.24776347809773
1907,709690,50.87387229908279,36.055041787743775
1908,709890,50.333338498338094,35.71585161272081
1909,710090,49.789115046770355,35.578633768662954
1910,710290,49.40354656722278,35.10376752257913
1911,710490,48.85009899017045,34.70136463101671
